CC,USN,sgpa
1CE,1CE16CS060,8.5
1CE,1CE16CS061,7.83
1CE,1CE16CS062,6.75
1CE,1CE16CS063,2
1CE,1CE16CS064,5
1CE,1CE16CS065,6.08
1CE,1CE16CS066,7.42
1CE,1CE16CS067,8.58
1CE,1CE16CS068,5
1CE,1CE16CS069,7.75
1CE,1CE16CS070,4.67
1CE,1CE16CS071,6.83
1CE,1CE16CS072,2.92
1CE,1CE16CS073,5.92
1CE,1CE16CS074,4
1CE,1CE16CS075,7.83
1CE,1CE16CS076,5.58
1CE,1CE16CS077,2
1CE,1CE16CS078,6.33
1CE,1CE16CS079,3.67
1CE,1CE16CS080,4.92
1CE,1CE16CS081,6.33
1CE,1CE16CS082,8.08
1CE,1CE16CS083,2.83
1CE,1CE16CS084,7.08
1CE,1CE16CS085,7.08
1CE,1CE16CS086,7.83
1CE,1CE16CS087,7.58
1CE,1CE16CS088,6.67
1CE,1CE16CS089,7.67
1CE,1CE16CS090,8.67
1CE,1CE16CS091,1.58
1CE,1CE16CS092,6.33
1CE,1CE16CS093,7.83
1CE,1CE16CS094,7.92
1CE,1CE16CS095,6.92
1CE,1CE16CS096,1.08
1CE,1CE16CS097,5.33
1CE,1CE16CS098,8.42
1CE,1CE16CS099,8.08
1CE,1CE16CS100,7.67
1CE,1CE16CS101,7.75
1CE,1CE16CS102,6.33
1CE,1CE16CS103,3.83
1CE,1CE16CS104,7.08
1CE,1CE16CS105,7.25
1CE,1CE16CS106,8
1CE,1CE16CS107,5.83
1CE,1CE16CS108,6.17
1CE,1CE16CS109,6.33
1CE,1CE16CS110,2.33
1CE,1CE16CS111,6.42
1CE,1CE16CS112,5.92
1CE,1CE16CS113,1
1CE,1CE16CS114,1.92
1CE,1CE16CS115,4.17
1CE,1CE16CS116,7.58
1CE,1CE16CS117,3.92
1CE,1CE16CS118,4.08
1CE,1CE16CS119,3.92
1CE,1CE16CS120,8
1CG,1CG16CS001,7.17
1CG,1CG16CS002,6.42
1CG,1CG16CS003,3.67
1CG,1CG16CS004,2
1CG,1CG16CS005,7
1CG,1CG16CS006,6.08
1CG,1CG16CS007,2.75
1CG,1CG16CS008,3.58
1CG,1CG16CS009,6.5
1CG,1CG16CS010,5.33
1CG,1CG16CS011,3.17
1CG,1CG16CS012,2
1CG,1CG16CS013,5.17
1CG,1CG16CS014,4
1CG,1CG16CS015,2
1CG,1CG16CS016,4
1CG,1CG16CS017,5.58
1CG,1CG16CS018,8.08
1CG,1CG16CS019,3.5
1CG,1CG16CS020,5.75
1CG,1CG16CS021,3.33
1CG,1CG16CS022,3.83
1CG,1CG16CS023,4.08
1CG,1CG16CS024,6.92
1CG,1CG16CS025,6.75
1CG,1CG16CS026,7.25
1CG,1CG16CS027,6.33
1CG,1CG16CS028,1.42
1CG,1CG16CS029,6
1CG,1CG16CS030,6.92
1CG,1CG16CS031,7.33
1CG,1CG16CS032,3.67
1CG,1CG16CS033,3.75
1CG,1CG16CS034,4.33
1CG,1CG16CS035,6.92
1CG,1CG16CS036,2.92
1CG,1CG16CS037,4.17
1CG,1CG16CS038,4.5
1CG,1CG16CS039,5.25
1CG,1CG16CS040,6.92
1CG,1CG16CS041,3.25
1CG,1CG16CS042,1.08
1CG,1CG16CS043,6.5
1CG,1CG16CS044,1.17
1CG,1CG16CS045,1.17
1CG,1CG16CS046,5.08
1CG,1CG16CS047,2.92
1CG,1CG16CS048,2.92
1CG,1CG16CS049,5.17
1CG,1CG16CS050,2.83
1CG,1CG16CS051,6.17
1CG,1CG16CS052,8.17
1CG,1CG16CS053,8.17
1CG,1CG16CS054,6.08
1CG,1CG16CS055,2.83
1CG,1CG16CS056,1.92
1CG,1CG16CS057,8.08
1CG,1CG16CS058,5.58
1CG,1CG16CS059,3.83
1CG,1CG16CS060,1
1CG,1CG16CS061,7.42
1CG,1CG16CS062,1.25
1CG,1CG16CS063,8.5
1CG,1CG16CS064,7.42
1CG,1CG16CS065,5.75
1CG,1CG16CS066,7.75
1CG,1CG16CS067,5.75
1CG,1CG16CS069,1.92
1CG,1CG16CS070,5.92
1CG,1CG16CS071,1.25
1CG,1CG16CS072,6.5
1CG,1CG16CS073,3.75
1CG,1CG16CS074,6.42
1CG,1CG16CS075,7.92
1CG,1CG16CS076,1.08
1CG,1CG16CS077,6.42
1CG,1CG16CS078,4.67
1CG,1CG16CS079,7.58
1CG,1CG16CS080,8.58
1CG,1CG16CS081,6
1CG,1CG16CS082,7.83
1CG,1CG16CS083,1.42
1CG,1CG16CS084,2.92
1CG,1CG16CS085,2.33
1CG,1CG16CS086,6
1CG,1CG16CS087,7.75
1CG,1CG16CS088,7.58
1CG,1CG16CS089,5.67
1CG,1CG16CS090,7.5
1CG,1CG16CS091,6.5
1CG,1CG16CS092,5.42
1CG,1CG16CS093,5.5
1CG,1CG16CS094,7.5
1CG,1CG16CS095,5.5
1CG,1CG16CS096,7.17
1CG,1CG16CS097,7
1CG,1CG16CS098,7.75
1CG,1CG16CS099,6.17
1CG,1CG16CS100,5.58
1CG,1CG16CS101,5.17
1CG,1CG16CS102,8.5
1CG,1CG16CS103,2
1CG,1CG16CS104,4.75
1CG,1CG16CS105,6.83
1CG,1CG16CS106,7.25
1CG,1CG16CS107,5.83
1CG,1CG16CS108,4.17
1CG,1CG16CS109,5.33
1CG,1CG16CS110,7.92
1CG,1CG16CS111,3.5
1CG,1CG16CS112,6
1CG,1CG16CS113,6.67
1CG,1CG16CS114,6.25
1CG,1CG16CS115,3.42
1CG,1CG16CS116,7.92
1CG,1CG16CS117,8
1CG,1CG16CS118,4.25
1CG,1CG16CS119,1.08
1CG,1CG16CS120,1.08
1CG,1CG16CS121,2.75
1CG,1CG16CS122,6
1CG,1CG16CS123,4.75
1CG,1CG16CS124,6.92
1CG,1CG16CS125,6.25
1CG,1CG16CS126,5.58
1CK,1CK16CS001,6.58
1CK,1CK16CS002,4.92
1CK,1CK16CS003,8.17
1CK,1CK16CS004,4.25
1CK,1CK16CS005,6.67
1CK,1CK16CS006,6.58
1CK,1CK16CS007,6.67
1CK,1CK16CS008,6.42
1CK,1CK16CS009,4.5
1CK,1CK16CS010,9.17
1CK,1CK16CS011,6
1CK,1CK16CS012,2.75
1CK,1CK16CS013,5.92
1CK,1CK16CS014,2.08
1CK,1CK16CS015,6.58
1CK,1CK16CS016,4.42
1CK,1CK16CS017,8.67
1CK,1CK16CS018,4.92
1CK,1CK16CS019,6.58
1CK,1CK16CS020,6.75
1CK,1CK16CS021,2
1CK,1CK16CS022,5.58
1CK,1CK16CS023,2.83
1CK,1CK16CS024,6.08
1CK,1CK16CS025,0.58
1CK,1CK16CS026,8.5
1CK,1CK16CS027,7.42
1CK,1CK16CS028,6.17
1CK,1CK16CS029,7.5
1CK,1CK16CS030,6.92
1CK,1CK16CS031,2.92
1CK,1CK16CS032,8.33
1CK,1CK16CS033,1.75
1CK,1CK16CS034,6.83
1CK,1CK16CS035,1.92
1CK,1CK16CS036,6.67
1CK,1CK16CS037,8.33
1CK,1CK16CS038,8
1CK,1CK16CS039,7.17
1CK,1CK16CS040,7
1CK,1CK16CS041,1.08
1CK,1CK16CS042,6.25
1CK,1CK16CS043,7.25
1CK,1CK16CS044,2.42
1CK,1CK16CS045,4.75
1CK,1CK16CS046,4.08
1CK,1CK16CS047,4
1CK,1CK16CS048,4.08
1CK,1CK16CS049,5.75
1CK,1CK16CS050,6
1CK,1CK16CS051,7.42
1CK,1CK16CS052,4.67
1CK,1CK16CS053,1.08
1CK,1CK16CS054,6
1CK,1CK16CS055,6.92
1CK,1CK16CS056,6.17
1CK,1CK16CS057,2.92
1CK,1CK16CS058,6.17
1CK,1CK16CS059,7.17
1CK,1CK16CS060,6.08
1CK,1CK16CS061,5.58
1CK,1CK16CS062,4.75
1CK,1CK16CS063,1.83
1CK,1CK16CS064,5.25
1CK,1CK16CS065,2.75
1CK,1CK16CS066,3.83
1CK,1CK16CS067,2.5
1CK,1CK16CS068,7
1CK,1CK16CS069,6.42
1CK,1CK16CS070,5.75
1CK,1CK16CS071,4
1CK,1CK16CS072,7.42
1CK,1CK16CS073,3.08
1CK,1CK16CS074,3.5
1CK,1CK16CS075,4.67
1CK,1CK16CS076,6.25
1CK,1CK16CS077,6.92
1CK,1CK16CS078,2.58
1CK,1CK16CS079,6.17
1CK,1CK16CS080,3.17
1CK,1CK16CS081,5
1CK,1CK16CS082,5.42
1CK,1CK16CS083,4.42
1CK,1CK16CS084,5.83
1CK,1CK16CS085,2.42
1CK,1CK16CS086,6
1CK,1CK16CS087,8.58
1CK,1CK16CS088,4.17
1CK,1CK16CS089,8.08
1CK,1CK16CS090,3.42
1CK,1CK16CS091,4.33
1CK,1CK16CS092,7.25
1CK,1CK16CS093,1.75
1CK,1CK16CS094,1.25
1CK,1CK16CS095,7.58
1CK,1CK16CS096,3.83
1CK,1CK16CS097,6.17
1CK,1CK16CS098,5.67
1CK,1CK16CS099,2.17
1CK,1CK16CS100,6.25
1CK,1CK16CS101,7.58
1CK,1CK16CS102,4.67
1CK,1CK16CS103,4.5
1CK,1CK16CS104,3.67
1CK,1CK16CS105,2.75
1CK,1CK16CS106,6.42
1CK,1CK16CS107,1.92
1CK,1CK16CS108,2.58
1CK,1CK16CS109,6
1CK,1CK16CS110,7.5
1CK,1CK16CS111,0
1CK,1CK16CS112,5.75
1CK,1CK16CS113,8.33
1CK,1CK16CS114,7.08
1CK,1CK16CS115,5.42
1CK,1CK16CS117,6.58
1CR,1CR16CS001,8.08
1CR,1CR16CS002,8.33
1CR,1CR16CS003,3.58
1CR,1CR16CS004,7.83
1CR,1CR16CS005,6
1CR,1CR16CS006,6.67
1CR,1CR16CS007,5.67
1CR,1CR16CS008,7.33
1CR,1CR16CS009,6.33
1CR,1CR16CS010,6.92
1CR,1CR16CS011,7.83
1CR,1CR16CS012,8.5
1CR,1CR16CS013,6.83
1CR,1CR16CS014,2.5
1CR,1CR16CS015,6.25
1CR,1CR16CS016,5.75
1CR,1CR16CS017,7.17
1CR,1CR16CS018,7.33
1CR,1CR16CS019,7.5
1CR,1CR16CS020,9.17
1CR,1CR16CS021,8
1CR,1CR16CS022,9.08
1CR,1CR16CS024,5.83
1CR,1CR16CS025,7.75
1CR,1CR16CS026,8
1CR,1CR16CS027,2.83
1CR,1CR16CS028,7.25
1CR,1CR16CS029,7.67
1CR,1CR16CS030,8.83
1CR,1CR16CS031,8.92
1CR,1CR16CS032,7.17
1CR,1CR16CS033,9.58
1CR,1CR16CS034,8.83
1CR,1CR16CS035,7.83
1CR,1CR16CS036,7.83
1CR,1CR16CS037,5
1CR,1CR16CS038,7.75
1CR,1CR16CS039,2.75
1CR,1CR16CS040,7.17
1CR,1CR16CS041,7.83
1CR,1CR16CS042,7.83
1CR,1CR16CS043,8.5
1CR,1CR16CS044,8.25
1CR,1CR16CS045,7.58
1CR,1CR16CS046,4.58
1CR,1CR16CS047,5.17
1CR,1CR16CS048,7.08
1CR,1CR16CS049,6
1CR,1CR16CS050,6.25
1CR,1CR16CS051,6.08
1CR,1CR16CS052,8.17
1CR,1CR16CS053,7.25
1CR,1CR16CS054,6.42
1CR,1CR16CS055,8.25
1CR,1CR16CS056,7
1CR,1CR16CS057,8.08
1CR,1CR16CS058,8.33
1CR,1CR16CS059,4.25
1CR,1CR16CS060,7.33
1CR,1CR16CS061,8.33
1CR,1CR16CS062,6.92
1CR,1CR16CS063,8.75
1CR,1CR16CS064,8.5
1CR,1CR16CS065,8.17
1CR,1CR16CS066,8.5
1CR,1CR16CS067,8.17
1CR,1CR16CS068,7.08
1CR,1CR16CS069,8.33
1CR,1CR16CS070,6.17
1CR,1CR16CS071,3.42
1CR,1CR16CS072,5.92
1CR,1CR16CS073,8.75
1CR,1CR16CS074,7.5
1CR,1CR16CS075,6.17
1CR,1CR16CS076,5.25
1CR,1CR16CS077,8.5
1CR,1CR16CS078,2.5
1CR,1CR16CS079,7
1CR,1CR16CS080,7.92
1CR,1CR16CS081,8.92
1CR,1CR16CS082,7.75
1CR,1CR16CS083,4.92
1CR,1CR16CS084,7
1CR,1CR16CS085,3.5
1CR,1CR16CS086,6.5
1CR,1CR16CS087,9.08
1CR,1CR16CS088,6.08
1CR,1CR16CS089,8.67
1CR,1CR16CS090,9.17
1CR,1CR16CS091,4.33
1CR,1CR16CS092,8.08
1CR,1CR16CS093,4.67
1CR,1CR16CS094,8.58
1CR,1CR16CS095,7.17
1CR,1CR16CS096,7.75
1CR,1CR16CS097,4.5
1CR,1CR16CS098,8
1CR,1CR16CS099,8.25
1CR,1CR16CS100,7.08
1CR,1CR16CS101,8.33
1CR,1CR16CS102,6.17
1CR,1CR16CS103,8.58
1CR,1CR16CS104,8.25
1CR,1CR16CS105,7.25
1CR,1CR16CS106,6.58
1CR,1CR16CS107,4.5
1CR,1CR16CS108,7.92
1CR,1CR16CS109,4.75
1CR,1CR16CS110,7.67
1CR,1CR16CS111,7.08
1CR,1CR16CS112,8.42
1CR,1CR16CS113,8.33
1CR,1CR16CS114,4.08
1CR,1CR16CS115,5.83
1CR,1CR16CS116,8.33
1CR,1CR16CS117,7.67
1CR,1CR16CS118,6.83
1CR,1CR16CS119,5.58
1CR,1CR16CS120,9.25
1CR,1CR16CS121,5.08
1CR,1CR16CS122,5.83
1CR,1CR16CS123,8.33
1CR,1CR16CS124,8.08
1CR,1CR16CS125,7.33
1CR,1CR16CS126,7.33
1CR,1CR16CS127,7.25
1CR,1CR16CS128,8.75
1CR,1CR16CS129,4
1CR,1CR16CS130,7.5
1CR,1CR16CS131,8.17
1CR,1CR16CS132,8.33
1CR,1CR16CS133,7.33
1CR,1CR16CS134,8.25
1CR,1CR16CS135,8.5
1CR,1CR16CS136,7.25
1CR,1CR16CS137,6.75
1CR,1CR16CS138,5.75
1CR,1CR16CS139,8.67
1CR,1CR16CS140,4.67
1CR,1CR16CS141,6.67
1CR,1CR16CS142,8.5
1CR,1CR16CS143,8.5
1CR,1CR16CS144,2.83
1CR,1CR16CS145,8.33
1CR,1CR16CS146,5
1CR,1CR16CS147,8.33
1CR,1CR16CS148,2.92
1CR,1CR16CS149,5.5
1CR,1CR16CS150,7.42
1CR,1CR16CS151,1.17
1CR,1CR16CS152,1.08
1CR,1CR16CS153,7.92
1CR,1CR16CS154,9.17
1CR,1CR16CS155,7
1CR,1CR16CS156,8.25
1CR,1CR16CS157,7.67
1CR,1CR16CS158,6.17
1CR,1CR16CS159,7.67
1CR,1CR16CS160,7
1CR,1CR16CS161,1
1CR,1CR16CS162,7.25
1CR,1CR16CS163,9.17
1CR,1CR16CS164,8.5
1CR,1CR16CS165,8.25
1CR,1CR16CS166,8.58
1CR,1CR16CS167,8.17
1CR,1CR16CS168,7.75
1CR,1CR16CS169,6.58
1CR,1CR16CS170,5.67
1CR,1CR16CS171,3
1CR,1CR16CS172,7.25
1CR,1CR16CS173,8.33
1CR,1CR16CS174,8.17
1CR,1CR16CS175,7.75
1CR,1CR16CS176,8.33
1CR,1CR16CS177,7.67
1CR,1CR16CS178,7.92
1CR,1CR16CS179,1.42
1CR,1CR16CS180,8.67
1CR,1CR16CS181,6.67
1CR,1CR16CS182,4.75
1DB,1DB16CS001,6.33
1DB,1DB16CS002,1.5
1DB,1DB16CS003,5.25
1DB,1DB16CS004,7.75
1DB,1DB16CS005,7.75
1DB,1DB16CS006,3.92
1DB,1DB16CS007,8.33
1DB,1DB16CS008,8.25
1DB,1DB16CS009,8.75
1DB,1DB16CS010,6.58
1DB,1DB16CS011,9
1DB,1DB16CS012,8.67
1DB,1DB16CS013,3.67
1DB,1DB16CS014,2.58
1DB,1DB16CS015,4.25
1DB,1DB16CS016,5.08
1DB,1DB16CS017,1.83
1DB,1DB16CS018,3
1DB,1DB16CS019,3.83
1DB,1DB16CS020,7.92
1DB,1DB16CS021,7.17
1DB,1DB16CS022,6.67
1DB,1DB16CS023,4.5
1DB,1DB16CS024,4.75
1DB,1DB16CS025,5.42
1DB,1DB16CS026,8.5
1DB,1DB16CS027,8.42
1DB,1DB16CS028,2
1DB,1DB16CS029,5.42
1DB,1DB16CS030,6.08
1DB,1DB16CS031,7.75
1DB,1DB16CS032,6.67
1DB,1DB16CS033,7.75
1DB,1DB16CS034,8.33
1DB,1DB16CS035,0
1DB,1DB16CS036,6.58
1DB,1DB16CS037,8.83
1DB,1DB16CS038,9
1DB,1DB16CS039,5.83
1DB,1DB16CS040,7.67
1DB,1DB16CS041,7
1DB,1DB16CS042,7.08
1DB,1DB16CS043,3.42
1DB,1DB16CS044,5.33
1DB,1DB16CS045,8.25
1DB,1DB16CS046,8.83
1DB,1DB16CS047,7.33
1DB,1DB16CS049,6
1DB,1DB16CS050,8.08
1DB,1DB16CS051,7.92
1DB,1DB16CS052,7.42
1DB,1DB16CS053,8.42
1DB,1DB16CS054,7
1DB,1DB16CS055,0.83
1DB,1DB16CS056,7.58
1DB,1DB16CS057,9.17
1DB,1DB16CS058,8.25
1DB,1DB16CS059,6.75
1DB,1DB16CS060,0.83
1DB,1DB16CS061,7.08
1DB,1DB16CS062,7.33
1DB,1DB16CS063,9.33
1DB,1DB16CS064,5.83
1DB,1DB16CS065,2.92
1DB,1DB16CS066,7.83
1DB,1DB16CS067,7.92
1DB,1DB16CS068,4.75
1DB,1DB16CS069,7.92
1DB,1DB16CS070,5.83
1DB,1DB16CS071,6
1DB,1DB16CS072,5.33
1DB,1DB16CS073,5.83
1DB,1DB16CS074,6
1DB,1DB16CS075,7.67
1DB,1DB16CS076,5.67
1DB,1DB16CS077,2.42
1DB,1DB16CS078,8.5
1DB,1DB16CS079,5.67
1DB,1DB16CS080,6.67
1DB,1DB16CS081,6.67
1DB,1DB16CS082,6
1DB,1DB16CS083,5.42
1DB,1DB16CS084,5.5
1DB,1DB16CS085,7.08
1DB,1DB16CS086,8
1DB,1DB16CS087,3.67
1DB,1DB16CS088,7.17
1DB,1DB16CS089,8.83
1DB,1DB16CS090,7.83
1DB,1DB16CS091,5.08
1DB,1DB16CS092,7.33
1DB,1DB16CS093,3.58
1DB,1DB16CS094,2.92
1DB,1DB16CS095,1.75
1DB,1DB16CS096,7.17
1DB,1DB16CS097,8.17
1DB,1DB16CS098,6.42
1DB,1DB16CS099,2.25
1DB,1DB16CS100,7.75
1DB,1DB16CS101,6.33
1DB,1DB16CS102,4.67
1DB,1DB16CS103,8.08
1DB,1DB16CS104,4.75
1DB,1DB16CS105,7.08
1DB,1DB16CS106,6.5
1DB,1DB16CS107,7.67
1DB,1DB16CS108,3.58
1DB,1DB16CS109,8.42
1DB,1DB16CS110,7.83
1DB,1DB16CS111,9
1DB,1DB16CS112,7.67
1DB,1DB16CS113,8.25
1DB,1DB16CS114,6.58
1DB,1DB16CS115,7.5
1DB,1DB16CS116,6.17
1DB,1DB16CS117,4.58
1DB,1DB16CS118,0.5
1DB,1DB16CS119,7.5
1DB,1DB16CS121,8.5
1DB,1DB16CS122,7.42
1DB,1DB16CS123,7.08
1DB,1DB16CS124,7.5
1DB,1DB16CS125,8.5
1DB,1DB16CS126,4.25
1DB,1DB16CS127,7.83
1DB,1DB16CS128,7.5
1DB,1DB16CS129,4.58
1DB,1DB16CS130,7.25
1DB,1DB16CS131,6.83
1DB,1DB16CS132,9.17
1DB,1DB16CS133,7.08
1DB,1DB16CS134,6.92
1DB,1DB16CS135,6.17
1DB,1DB16CS136,2.58
1DB,1DB16CS137,8.5
1DB,1DB16CS138,8.42
1DB,1DB16CS139,8.25
1DB,1DB16CS140,7.83
1DB,1DB16CS141,1.67
1DB,1DB16CS142,7.33
1DB,1DB16CS143,9.17
1DB,1DB16CS144,7
1DB,1DB16CS145,9.17
1DB,1DB16CS146,8.33
1DB,1DB16CS148,8.67
1DB,1DB16CS149,6.5
1DB,1DB16CS150,7.42
1DB,1DB16CS151,7.5
1DB,1DB16CS152,7
1DB,1DB16CS153,7.08
1DB,1DB16CS154,7.58
1DB,1DB16CS155,7.75
1DB,1DB16CS156,8.25
1DB,1DB16CS157,6.58
1DB,1DB16CS158,6.75
1DB,1DB16CS159,4.08
1DB,1DB16CS160,7.75
1DB,1DB16CS161,8
1DB,1DB16CS162,7.92
1DB,1DB16CS163,7.42
1DB,1DB16CS164,5.08
1DB,1DB16CS165,8.25
1DB,1DB16CS166,6.92
1DB,1DB16CS167,6.25
1DB,1DB16CS168,5.33
1DB,1DB16CS169,7.92
1DB,1DB16CS170,8
1DB,1DB16CS171,7.92
1DB,1DB16CS172,8.58
1DB,1DB16CS173,3.42
1DB,1DB16CS174,8.5
1DB,1DB16CS175,7.42
1DB,1DB16CS176,6.33
1DB,1DB16CS177,7
1DB,1DB16CS178,2.17
1DB,1DB16CS179,7
1DB,1DB16CS180,7.58
1DB,1DB16CS181,8.83
1DT,1DT16CS001,7
1DT,1DT16CS002,7.75
1DT,1DT16CS003,8.83
1DT,1DT16CS004,8.33
1DT,1DT16CS005,7.83
1DT,1DT16CS006,8.42
1DT,1DT16CS007,8.17
1DT,1DT16CS008,8.25
1DT,1DT16CS009,8
1DT,1DT16CS010,7.83
1DT,1DT16CS011,8.08
1DT,1DT16CS012,8
1DT,1DT16CS013,6.58
1DT,1DT16CS014,2.5
1DT,1DT16CS015,7.92
1DT,1DT16CS016,8
1DT,1DT16CS017,7.58
1DT,1DT16CS018,7.83
1DT,1DT16CS019,2.08
1DT,1DT16CS020,6.75
1DT,1DT16CS021,8.75
1DT,1DT16CS022,8.92
1DT,1DT16CS023,6.83
1DT,1DT16CS024,1.33
1DT,1DT16CS025,8.25
1DT,1DT16CS026,6
1DT,1DT16CS027,4.83
1DT,1DT16CS028,5.92
1DT,1DT16CS029,4.5
1DT,1DT16CS030,6.58
1DT,1DT16CS031,8.42
1DT,1DT16CS032,8.17
1DT,1DT16CS033,3.75
1DT,1DT16CS034,4.75
1DT,1DT16CS035,7.5
1DT,1DT16CS036,7.5
1DT,1DT16CS037,6.92
1DT,1DT16CS038,7.08
1DT,1DT16CS039,8.67
1DT,1DT16CS040,7.17
1DT,1DT16CS041,5.75
1DT,1DT16CS042,8.5
1DT,1DT16CS043,7.83
1DT,1DT16CS044,8.83
1DT,1DT16CS045,8.17
1DT,1DT16CS046,8.92
1DT,1DT16CS047,8.08
1DT,1DT16CS048,4.58
1DT,1DT16CS049,6
1DT,1DT16CS050,8.5
1DT,1DT16CS051,7.75
1DT,1DT16CS052,7.83
1DT,1DT16CS053,7.33
1DT,1DT16CS054,8.75
1DT,1DT16CS055,6.5
1DT,1DT16CS056,6.58
1DT,1DT16CS057,8.83
1DT,1DT16CS058,7
1DT,1DT16CS059,2.67
1DT,1DT16CS060,8.17
1DT,1DT16CS061,4.08
1DT,1DT16CS062,8
1DT,1DT16CS063,7.25
1DT,1DT16CS064,9
1DT,1DT16CS065,4.25
1DT,1DT16CS066,3.92
1DT,1DT16CS067,2.92
1DT,1DT16CS068,7.25
1DT,1DT16CS069,8.92
1DT,1DT16CS070,5.92
1DT,1DT16CS071,4.67
1DT,1DT16CS072,8.17
1DT,1DT16CS073,6.83
1DT,1DT16CS074,8.08
1DT,1DT16CS075,9.33
1DT,1DT16CS076,8.33
1DT,1DT16CS077,8.17
1DT,1DT16CS078,9
1DT,1DT16CS079,8.83
1DT,1DT16CS080,4
1DT,1DT16CS081,7.92
1DT,1DT16CS082,8.58
1DT,1DT16CS083,4.17
1DT,1DT16CS084,4.5
1DT,1DT16CS085,4
1DT,1DT16CS086,7.83
1DT,1DT16CS087,7.67
1DT,1DT16CS088,7.17
1DT,1DT16CS089,8
1DT,1DT16CS090,5.33
1DT,1DT16CS091,7.33
1DT,1DT16CS092,5.58
1DT,1DT16CS093,6.08
1DT,1DT16CS094,8.92
1DT,1DT16CS095,8.42
1DT,1DT16CS096,6.5
1DT,1DT16CS097,6.83
1DT,1DT16CS098,7
1DT,1DT16CS099,7.42
1DT,1DT16CS100,5.92
1DT,1DT16CS101,6.67
1DT,1DT16CS102,6.25
1DT,1DT16CS103,7.92
1DT,1DT16CS104,7.83
1DT,1DT16CS105,4.67
1DT,1DT16CS106,8.17
1DT,1DT16CS107,6.58
1DT,1DT16CS108,2.25
1DT,1DT16CS109,9.08
1DT,1DT16CS110,7.83
1DT,1DT16CS111,2.58
1DT,1DT16CS112,3.25
1DT,1DT16CS113,6.5
1DT,1DT16CS114,7.08
1DT,1DT16CS115,8.08
1DT,1DT16CS116,3.58
1DT,1DT16CS117,8.25
1DT,1DT16CS118,4.17
1DT,1DT16CS119,8
1DT,1DT16CS120,8.42
1EP,1EP16CS001,2.58
1EP,1EP16CS002,5.83
1EP,1EP16CS003,8
1EP,1EP16CS004,6.5
1EP,1EP16CS005,5.67
1EP,1EP16CS006,5.75
1EP,1EP16CS007,3.25
1EP,1EP16CS008,1.17
1EP,1EP16CS009,4.17
1EP,1EP16CS010,6.17
1EP,1EP16CS011,7.08
1EP,1EP16CS012,7
1EP,1EP16CS013,5.33
1EP,1EP16CS014,7.08
1EP,1EP16CS015,5.25
1EP,1EP16CS016,1.92
1EP,1EP16CS017,7.83
1EP,1EP16CS018,7.67
1EP,1EP16CS019,3.5
1EP,1EP16CS020,4.42
1EP,1EP16CS021,4.75
1EP,1EP16CS022,2.08
1EP,1EP16CS023,3.92
1EP,1EP16CS024,4.17
1EP,1EP16CS025,2.75
1EP,1EP16CS026,5.5
1EP,1EP16CS027,6.42
1EP,1EP16CS028,7
1EP,1EP16CS029,1.08
1EP,1EP16CS030,1.08
1EP,1EP16CS031,8.25
1EP,1EP16CS032,6.75
1EP,1EP16CS033,7.33
1EP,1EP16CS034,2
1EP,1EP16CS035,7.83
1EP,1EP16CS036,5.17
1EP,1EP16CS037,7.42
1EP,1EP16CS038,6.5
1EP,1EP16CS039,2.92
1EP,1EP16CS040,3.08
1EP,1EP16CS041,4.5
1EP,1EP16CS042,8.08
1EP,1EP16CS043,5.17
1EP,1EP16CS044,7
1EP,1EP16CS045,6.83
1EP,1EP16CS046,8.25
1EP,1EP16CS047,7.08
1EP,1EP16CS048,1
1EP,1EP16CS049,5.17
1EP,1EP16CS050,5.75
1EP,1EP16CS051,5.42
1EP,1EP16CS052,5.83
1EP,1EP16CS053,7.83
1EP,1EP16CS054,6.17
1EP,1EP16CS055,6.58
1EP,1EP16CS056,7.33
1EP,1EP16CS057,7.67
1EP,1EP16CS058,6.42
1EP,1EP16CS059,8.75
1EP,1EP16CS060,7.92
1EP,1EP16CS061,1.08
1EP,1EP16CS062,3.83
1EP,1EP16CS063,6.5
1EP,1EP16CS064,4.17
1EP,1EP16CS065,8
1EP,1EP16CS066,5.33
1EP,1EP16CS067,1.25
1EP,1EP16CS068,2.25
1EP,1EP16CS069,5.5
1EP,1EP16CS070,7.75
1EP,1EP16CS071,4.42
1EP,1EP16CS072,5.42
1EP,1EP16CS073,5.42
1EP,1EP16CS074,7.42
1EP,1EP16CS075,6.08
1EP,1EP16CS076,3.92
1EP,1EP16CS077,8.17
1EP,1EP16CS078,6
1EP,1EP16CS079,5.25
1EP,1EP16CS080,1.33
1EP,1EP16CS081,3.08
1EP,1EP16CS082,7
1EP,1EP16CS083,3.58
1EP,1EP16CS084,7.25
1EP,1EP16CS085,6.58
1EP,1EP16CS086,4.08
1EP,1EP16CS087,6.5
1EP,1EP16CS088,5.92
1EP,1EP16CS089,6
1EP,1EP16CS090,3.67
1EP,1EP16CS091,1.42
1EP,1EP16CS092,3.08
1EP,1EP16CS093,6.92
1EP,1EP16CS094,6.33
1EP,1EP16CS095,3.83
1EP,1EP16CS096,1.25
1EP,1EP16CS097,1.67
1EP,1EP16CS098,7.17
1EP,1EP16CS099,7.83
1EP,1EP16CS100,3.83
1EP,1EP16CS101,5
1EP,1EP16CS102,4.17
1EP,1EP16CS103,5
1EP,1EP16CS104,7.67
1EP,1EP16CS105,6.92
